Human Timestamp,Unix Time,Microseconds,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,IMU Temperature,Pressure,Pressure Temperature
Thu Nov 12 00:17:41 IST 2020,1605120461,900172,1.0120708,-1.1168073,-9.667612,-0.2945184020843714,0.9916213588816898,-0.19963698101112087,812.4686,-522.8178,503.4282,39.144882,98360.234,41.0
Thu Nov 12 00:17:41 IST 2020,1605120461,950008,1.1123954,-0.35135773,-9.856049,-1.175220790103153,-0.45424195842467036,-0.4213543698980866,809.4863,-524.408,503.20062,39.15282,98361.1,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,18,0.8036379,-0.30546245,-9.431228,-0.9214574058318352,-1.5521796134150736,-0.2255628802534214,808.4381,-524.24347,506.3393,39.154224,98363.17,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,50030,0.63252485,0.0152360145,-9.8621,-0.45542900735692315,-2.083691729593071,-0.4112496362579882,810.00305,-522.10315,506.92615,39.1488,98364.06,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,100010,0.700161,-0.09237394,-9.714265,0.20919418012550428,-2.9069181895826812,-0.3906265251325563,811.6749,-522.2943,506.35193,39.143356,98359.95,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,150268,0.13842928,-0.15735391,-9.570277,0.7677380031724268,-2.905205178138842,-0.5695626067526979,812.8827,-523.6109,506.4355,39.146782,98359.53,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,200010,0.085070364,-0.12048567,-9.679403,1.4080245246504342,-2.249387717180115,-0.07978010049132471,813.3512,-524.1885,507.6497,39.146236,98360.57,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,250008,-0.20429562,-0.77137494,-9.713298,1.0689308281682393,-1.162186588328036,-0.37146913465751374,815.1715,-522.67883,507.9563,39.143,98358.64,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,300133,-0.08168625,-0.29518095,-9.562087,0.7762034914117222,0.005507167891118876,0.08312014837282558,815.9571,-521.38544,507.42065,39.14326,98357.54,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,350008,-0.21432102,-0.3203829,-9.900169,0.28327835819498304,1.2332633582149675,-0.1887583300198169,815.47296,-522.504,507.09076,39.154354,98357.75,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,400025,0.15306969,-0.26731098,-9.9402685,0.7119928830244323,2.1543945086774485,-0.2814348711652489,813.40063,-529.3834,506.1644,39.154297,98356.516,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,450008,0.25895128,-0.72875744,-9.505741,0.37448891307155796,2.107865742231506,-0.25636853225724676,813.48505,-525.6044,505.08386,39.15186,98358.07,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,500010,0.41837528,-0.4403051,-10.099558,0.17264035475268236,1.8120329461323563,-0.5814776820323082,812.2499,-522.3203,504.7497,39.153767,98355.34,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,550228,0.9203793,-0.9053602,-9.856099,-0.7482372059641141,0.3185816897672618,-0.3794967698255159,810.29407,-522.80554,505.41434,39.14684,98354.81,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,600010,0.56168437,-0.4492568,-9.831108,-1.0626329384075428,-1.1716190795718238,-0.2838936064572196,809.29236,-522.37604,506.2521,39.15494,98357.98,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,650008,0.36163428,-0.60503083,-9.443598,-0.9077989247665792,-1.8226907733132443,-0.2511296443546131,811.5092,-524.91046,505.79968,39.159588,98357.125,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,700091,0.2492038,-0.44781172,-9.8763275,-0.9110271757322903,-2.458274026528781,-0.42491950097186093,813.8167,-526.66736,504.21555,39.147762,98355.05,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,750008,-0.05338448,-0.5302111,-9.446432,-0.6631152904139133,-2.3086311084390085,-0.49587894338704963,814.60803,-526.6737,505.8308,39.149296,98354.47,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,800035,-0.45841807,0.17792922,-9.63137,-0.23836663903504113,-1.7382829919862637,-0.02113648284732951,814.6365,-526.08777,505.75586,39.145885,98353.31,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,850008,0.0659973,-0.7349837,-9.914143,0.49953761010695774,-0.790086230354727,-0.31487547734163135,813.51306,-526.8861,505.37988,39.15001,98351.27,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,900010,-0.06911557,0.10548199,-9.591618,0.3150007733674057,-0.6720424994411015,0.0032813669515769305,813.2951,-524.79016,506.11353,39.147762,98350.09,41.0
Thu Nov 12 00:17:42 IST 2020,1605120462,950188,-0.2079973,-0.968536,-9.153904,-0.011225072019863993,-0.323818927040846,0.2741349167623208,815.6561,-526.206,504.60425,39.15123,98353.3,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,18,0.066413894,-0.2532808,-9.680707,-0.1803453204006445,-0.28613284603111294,0.07146704879338066,815.61365,-527.94495,505.50385,39.151527,98351.58,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,50008,-0.19649003,-0.36017048,-9.634412,-0.12466296210202331,-0.7762439413098068,0.1933516132639028,813.71063,-525.4281,506.8471,39.14006,98349.16,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,100051,-0.11412079,0.0020583658,-9.977244,0.07354888570921361,-0.9211196150318827,-0.02804881215689205,814.2256,-525.4223,506.71088,39.148285,98350.76,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,150008,-0.3749553,-0.5712106,-9.52078,-0.5093766114428473,-1.8669860679005925,0.06561513243999068,816.16943,-524.30725,505.94977,39.149113,98352.836,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,200295,-0.71701723,-0.2729938,-10.021581,-1.0215617966724038,-1.7320570468848246,0.10283247274518396,816.1654,-523.96643,506.65186,39.14546,98350.97,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,250008,-0.82943404,-0.25475547,-9.937012,-0.6790174127305277,-1.3749794623179863,0.5577635308524916,815.9242,-525.956,507.77817,39.145,98354.24,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,300010,-1.1198287,-0.88904554,-9.428927,-0.3142640995199244,-0.632432524896905,0.2656091900490955,815.738,-525.1573,508.04202,39.146465,98349.36,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,350148,-0.9845686,-0.3446742,-9.94711,-1.5641500511724564,-0.1671419576070836,1.0582918978440552,818.13995,-525.5671,508.16327,39.14385,98348.33,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,400010,-1.0244262,0.5411674,-9.693972,0.057827692257800635,-0.1053921999731324,0.6693026828920371,818.6395,-525.22485,508.5754,39.145535,98350.82,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,450008,-0.900076,-0.472736,-8.980083,-0.7722596642939661,-0.46874434730737685,1.3192631807464874,819.2286,-527.6644,507.89795,39.14671,98348.49,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,500010,-0.8976334,-0.6249163,-9.620936,-1.174165525876386,-0.5933817151727603,1.4505439700535792,818.19434,-528.33655,508.57788,39.149662,98349.42,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,550008,-0.9856737,-0.0082836095,-9.913319,-0.9707714475303181,-0.2899760796405929,1.216312801860756,819.7775,-527.7766,508.97424,39.136063,98347.75,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,600262,-0.6362601,-0.46300858,-10.075773,-1.9402814350119255,-1.071279654332816,1.3671746810444034,821.05066,-527.5386,508.64337,39.129833,98348.71,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,650008,-1.1099426,-0.7512264,-9.7001095,-1.973216607189727,-1.0708454819745754,1.2786552776190567,820.133,-529.362,508.8147,39.142944,98348.78,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,700010,-1.1333883,0.23396888,-10.089337,-2.5733129295535453,-0.8422719112532555,1.5789465176444275,818.16626,-527.60236,509.60754,39.154877,98348.234,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,750110,-1.49015,0.45325482,-10.373226,-0.582708823630203,0.08387529219018741,0.9149787437311058,817.5078,-526.67664,510.5512,39.146492,98348.29,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,800010,-1.6730286,0.47816163,-9.923441,0.5563992005657816,1.4952627363694682,1.6633356297876767,818.1483,-526.39307,509.2485,39.14212,98348.58,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,850004,-0.7496846,-0.5099453,-9.703394,0.3485953623640765,2.1264865075107577,1.6145532044795932,817.094,-526.6631,508.70776,39.148685,98347.68,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,900010,-1.1847289,0.504833,-10.612539,0.7983517458333225,2.256837328616857,1.5275038095456148,816.3482,-526.5277,507.58163,39.14776,98349.11,41.0
Thu Nov 12 00:17:43 IST 2020,1605120463,950008,-0.5107225,-0.4536889,-9.683015,0.25681989392489846,1.9859136252928176,2.0450542601501978,815.5354,-527.48663,506.22144,39.14459,98348.69,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,218,-0.8453047,-0.07504044,-10.020429,-0.7282496439409519,0.853153389183966,2.4559233789804256,815.86896,-527.487,506.32034,39.143093,98345.29,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,50008,-0.98091865,-0.22967128,-9.516164,0.571378336652555,1.0747757246049823,2.2220860850297397,816.2357,-526.6519,505.7738,39.1433,98346.68,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,100010,-0.7203897,-0.08725232,-9.955423,0.09990958815361548,0.15854656296432415,2.267004444651375,814.6318,-523.47174,506.12973,39.13953,98347.15,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,150066,-1.124761,0.581351,-9.855706,0.38022972501444907,-0.5009967282411494,1.789427144927356,813.7043,-524.22107,506.36835,39.14395,98344.266,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,200010,-0.7507032,0.33021128,-9.93633,0.8273105336583242,-1.0965831525869991,1.4699911882224024,813.99744,-523.2422,507.47925,39.144474,98342.266,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,250298,-0.9787712,-0.2355084,-9.899581,0.5689092232675954,-1.6674586355346597,2.2459346770997195,813.3361,-522.58954,507.7158,39.141647,98344.2,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,300010,-0.934076,-0.39738652,-9.49376,0.9235866034691005,-1.1286562031095633,1.7929187376310665,814.9042,-527.0531,507.72125,39.148884,98343.7,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,350008,-0.8731093,-0.7573417,-9.466212,-0.03970066902136298,-1.2658544406405818,2.310908445290272,816.43335,-525.7757,506.9281,39.13694,98344.47,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,400182,-1.1618265,-0.33317024,-9.504555,-1.0641326202763053,-1.12220349572768,2.5123011264275448,817.30566,-523.89264,506.95303,39.1473,98343.86,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,450008,-1.5188462,0.16943572,-9.621937,-1.266336576104994,-0.34489286859699414,2.6815198220245184,817.5432,-523.26306,506.4801,39.14271,98346.25,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,500010,-1.273029,0.16433407,-10.159836,-1.2525733654724645,0.41552199547482194,2.6430679819450886,815.71277,-522.75195,506.394,39.146816,98344.55,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,550026,-1.3334384,0.47202283,-10.313911,-1.2723244511683627,0.5482439546967863,3.474429197236184,814.827,-523.6707,507.07114,39.142162,98344.7,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,600010,-1.3244039,-0.113242015,-9.761501,0.2267809875736501,1.453529673412764,2.3828538634576475,813.9319,-521.6172,507.22592,39.142887,98342.36,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,650263,-1.1035799,0.343402,-9.889055,-1.035820954929667,0.8140925997945339,3.9171052927753087,813.8724,-519.21204,507.09665,39.1537,98342.58,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,700010,-1.1246471,0.28424427,-9.636312,-0.9810334273033083,0.6179957437757261,4.112398918547723,813.1214,-518.473,507.21045,39.14841,98345.45,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,750008,-1.3659259,0.612703,-9.38094,-1.5506545080644005,0.3509779600195493,5.285763794471402,811.92773,-519.00165,506.82037,39.143826,98344.984,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,800126,-0.96885717,0.15963832,-9.522631,-1.3344911633920216,0.08743015900745903,5.598853594745524,810.6843,-519.3403,507.27484,39.14021,98347.2,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,850008,-1.49743,0.6253916,-9.667739,-1.2629815112936928,-0.3725599158679648,5.9420211196126775,809.8498,-517.63,508.27844,39.151123,98340.81,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,900025,-1.5202085,1.0120137,-9.89183,-1.0249823554087463,-1.1692490039298293,6.53249977671521,812.27515,-516.16943,507.62695,39.131527,98342.234,41.0
Thu Nov 12 00:17:44 IST 2020,1605120464,950008,-1.2749751,0.82007194,-9.874755,-1.385319154465533,-1.3147373456204554,6.66425746500835,811.4331,-516.604,507.54657,39.1409,98346.055,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,18,-1.3391196,1.0608032,-10.247592,-0.7553552496621476,-1.608826622097473,6.862328701043237,811.91943,-516.3048,507.6569,39.14219,98344.78,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,50227,-1.6875058,0.73249036,-9.85945,-0.7888448814185726,-1.8398457799966115,7.411559693966081,813.16736,-514.94653,506.77832,39.149494,98344.7,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,100010,-1.7346495,1.0973451,-10.010625,-1.2246684758363957,-1.1726546880319793,8.251912777408508,813.44257,-514.25073,507.9902,39.141464,98342.41,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,150008,-1.5463045,0.8534581,-9.684178,-0.5876973281815125,-0.5607172461590637,8.679552439162821,813.19226,-513.18567,507.6707,39.14294,98343.19,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,200088,-1.6587623,0.7137307,-9.672227,-1.0016336572950206,-0.2308005539002026,9.38288585657553,813.9828,-511.06262,506.3023,39.134438,98342.484,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,250008,-1.6628668,0.9386547,-9.460461,-1.4442948023089621,0.3668928699681098,9.629000946796248,813.5496,-509.30838,506.43256,39.141476,98341.586,40.995003
Thu Nov 12 00:17:45 IST 2020,1605120465,300026,-1.5529022,1.5344117,-9.706019,-1.8496771542879278,0.42809994061338197,10.330811080242063,814.13684,-508.27158,505.26935,39.13477,98340.78,40.995003
Thu Nov 12 00:17:45 IST 2020,1605120465,350008,-1.5480341,0.7876206,-9.27477,-1.5716148408073543,0.4653472388871848,10.51839903837485,813.19617,-505.9263,505.78235,39.136284,98341.68,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,400010,-1.9092152,1.5130028,-9.960367,-2.369895021436373,0.18212236486795255,11.292188437369926,811.4414,-503.74945,506.35126,39.142998,98345.59,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,450184,-1.1361145,1.0063225,-9.978423,-1.518039292303719,0.6684143029539907,11.131915164637928,809.7297,-500.62408,506.4865,39.144825,98343.11,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,500010,-1.497443,1.6488434,-10.180875,-1.1039879124481915,0.31569585895194063,11.9106405136732,810.47394,-499.9216,506.05023,39.144707,98342.78,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,550008,-1.292563,1.4920274,-9.548388,0.08814173190974049,0.6679934115191364,12.518119359837913,812.164,-500.5672,505.1496,39.150887,98342.414,40.99667
Thu Nov 12 00:17:45 IST 2020,1605120465,600046,-1.2947075,1.1517788,-9.951203,-0.31540153471695614,0.28803786168162027,12.72061473707119,812.0611,-495.7451,504.77057,39.1458,98341.19,40.995003
Thu Nov 12 00:17:45 IST 2020,1605120465,650008,-1.1117011,1.2040707,-9.733833,-1.0744251841185792,0.03875020788126686,13.048530601303685,812.19745,-493.16437,503.2281,39.136417,98341.15,40.995003
Thu Nov 12 00:17:45 IST 2020,1605120465,700286,-1.2032233,1.1539438,-9.60156,-1.598654800821527,0.1681067597728433,13.512502619546984,813.18854,-490.25226,503.8695,39.137615,98341.914,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,750008,-0.9576923,0.86669403,-9.80535,-2.6699925876532786,0.0713572535024727,13.991467054800442,812.37225,-489.56403,504.05472,39.141186,98340.84,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,800010,-0.8805602,1.8494384,-10.189167,-2.4995845284488336,0.13695366932686276,14.074834218861875,810.2532,-487.018,504.34692,39.14365,98340.8,40.995003
Thu Nov 12 00:17:45 IST 2020,1605120465,850143,-0.74457514,1.1389884,-9.663077,-2.1669830026637267,0.12819129553164418,14.471112687587123,810.53485,-485.17496,503.63556,39.148285,98339.55,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,900010,-0.6500895,1.6306105,-9.706571,-2.6639638073458807,0.08707499865699221,14.543460479787601,811.9974,-481.32513,502.90112,39.14218,98340.24,41.0
Thu Nov 12 00:17:45 IST 2020,1605120465,950008,-0.6652534,1.4933379,-9.382259,-3.0344930700281054,0.3017187495619035,15.279468307933799,810.22845,-478.54858,503.78378,39.145355,98341.33,40.99
Thu Nov 12 00:17:46 IST 2020,1605120466,18,0.027392196,1.9268082,-9.924332,-3.809734719022708,-0.12178756629793411,15.878339294360517,810.07117,-476.41138,504.43536,39.13196,98338.875,41.0
Thu Nov 12 00:17:46 IST 2020,1605120466,50007,-0.6741402,2.2648504,-10.0167265,-2.243261492840558,-0.47946876883267237,16.077551323768777,810.5198,-472.90823,503.4059,39.151295,98341.17,40.995003
Thu Nov 12 00:17:46 IST 2020,1605120466,100244,-0.5731607,1.4093518,-9.352679,-1.5739163109936853,-0.13320674138467994,16.180630717338833,812.7624,-471.34918,502.4782,39.143787,98340.086,41.0
Thu Nov 12 00:17:46 IST 2020,1605120466,150007,-0.34214947,1.3305043,-10.061263,-2.6714238917393502,-0.31748950457348135,16.681285404884544,811.33514,-469.46707,504.00177,39.145477,98338.31,41.0
Thu Nov 12 00:17:46 IST 2020,1605120466,200009,-0.4760508,1.8155473,-9.856342,-3.7336063412256353,-0.5988790308717404,17.059896450956693,811.4037,-467.21027,504.10846,39.142063,98335.69,40.99
Thu Nov 12 00:17:46 IST 2020,1605120466,250104,-0.6614817,1.9500302,-9.787937,-3.413345753014889,-0.17211448710483446,17.52060940649202,812.7709,-463.2353,505.58508,39.13767,98339.54,41.0
Thu Nov 12 00:17:46 IST 2020,1605120466,300009,-0.31659478,1.4838164,-9.778788,-3.6439541888719376,-0.11746619098743166,17.948964872071354,812.4309,-456.88174,506.03012,39.136826,98338.47,41.0
Thu Nov 12 00:17:46 IST 2020,1605120466,350000,-0.4086698,1.6994752,-9.622834,-4.044297986191175,-0.28298608301674955,18.21261260254555,811.56604,-454.27393,506.86285,39.139343,98340.79,40.995003
Thu Nov 12 00:17:46 IST 2020,1605120466,400009,-0.30660823,1.6010319,-9.320843,-4.97409345928879,-0.353914182452747,18.316714399543365,812.33795,-458.4082,506.15906,39.135704,98341.75,41.0
Thu Nov 12 00:17:46 IST 2020,1605120466,450007,-0.5365607,1.513838,-9.693059,-6.049041987679773,-0.375629744390427,18.58078711956592,813.0453,-450.94885,506.00418,39.133644,98337.805,40.995003
Thu Nov 12 00:17:46 IST 2020,1605120466,500204,-0.064020105,1.2633275,-9.792528,-7.546484161522402,-0.7895187934166805,19.03493580796292,812.7147,-447.83554,507.62027,39.142868,98339.91,41.0
Thu Nov 12 00:17:46 IST 2020,1605120466,550007,-0.35986015,2.7508674,-9.633396,-7.7917911644733175,-0.9442019357679777,19.190276773422283,811.9282,-446.51675,507.73572,39.143,98338.2,40.995003
Thu Nov 12 00:17:46 IST 2020,1605120466,600009,-0.9633163,2.9220574,-9.87653,-5.381697899477733,-0.23687902383381235,19.073091369614357,812.73816,-444.98395,509.4914,39.134407,98340.516,40.99
Thu Nov 12 00:17:46 IST 2020,1605120466,650061,0.10620668,2.819564,-10.570166,-2.5959876397781723,-0.08299999396167644,19.186922998757826,812.6362,-443.75824,508.61752,39.149494,98340.25,41.0
Thu Nov 12 00:17:46 IST 2020,1605120466,700009,-0.12922677,2.4764218,-10.407478,-1.0724679554664165,-1.3404646950581331,19.79640172431152,814.80865,-442.25082,508.309,39.131123,98337.61,40.995003
Thu Nov 12 00:17:46 IST 2020,1605120466,750317,-0.41191083,2.9596884,-10.467766,-0.07562461340028896,-2.0590573622045762,20.616131279228064,818.5222,-441.60657,507.51855,39.142574,98336.69,40.99
Thu Nov 12 00:17:46 IST 2020,1605120466,800009,-0.8201554,2.812599,-10.13837,1.0357855897279646,-2.1929280074629554,21.144667709657657,819.782,-437.14963,506.75095,39.13994,98336.72,40.99
Thu Nov 12 00:17:46 IST 2020,1605120466,850007,-0.85896975,2.3497574,-9.728807,1.4031902685378808,-1.4027560202886493,21.497477033121164,820.7634,-431.10306,507.20123,39.142353,98335.11,40.99
Thu Nov 12 00:17:46 IST 2020,1605120466,900178,-0.7786927,2.1927195,-9.630068,1.4353622809124194,-0.5614564244092406,21.765424443568875,822.9752,-425.6403,506.72357,39.147762,98335.03,40.995003
Thu Nov 12 00:17:46 IST 2020,1605120466,950007,-0.7642773,2.0568824,-9.204408,1.4090226429611454,0.22395533831401582,21.88872726836143,824.72144,-421.64267,505.89178,39.14376,98336.72,41.0
Thu Nov 12 00:17:47 IST 2020,1605120467,16,-0.35583267,1.5524478,-8.9709835,0.5707198684710704,0.41382628717688014,21.903910323540423,826.0731,-417.9542,504.83978,39.14524,98339.664,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,50025,0.07941998,1.518244,-8.99667,-0.962019470800836,-0.6284856241940224,21.85481310240259,826.6804,-411.8263,505.2246,39.139805,98337.42,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,100009,0.08459053,1.4931395,-8.788039,-2.142099257479536,-1.8277344885603448,21.64341601551503,827.70557,-409.0431,505.38358,39.14318,98336.266,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,150261,-0.19598791,1.573504,-9.126256,-2.2935967996019393,-2.054526821837116,21.648982164342645,830.5276,-403.6966,506.13904,39.145058,98336.25,40.99
Thu Nov 12 00:17:47 IST 2020,1605120467,200009,-0.36659232,2.1494553,-9.880428,-1.5643687690078785,-1.4619989562015983,21.865156133753732,832.72577,-398.66605,505.15933,39.13906,98337.97,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,250007,0.20179588,2.366069,-11.078414,-0.2139278617025293,-1.9864696026912567,21.465464391827258,836.2726,-391.79764,505.24243,39.15365,98336.45,41.0
Thu Nov 12 00:17:47 IST 2020,1605120467,300123,0.17218998,2.4965138,-10.746673,0.34241244745440863,-3.3734413593719697,20.271594680887276,838.6123,-388.78772,504.2734,39.1428,98333.13,40.99
Thu Nov 12 00:17:47 IST 2020,1605120467,350007,-0.2993428,2.1118193,-9.77008,0.6869833864685229,-3.4989353088502635,19.601956863379964,841.7354,-384.65973,505.252,39.137356,98336.48,40.99
Thu Nov 12 00:17:47 IST 2020,1605120467,400019,-0.06516599,1.846,-9.9454975,0.7364120235630803,-2.9489287100016695,19.237518611617574,847.1195,-382.96454,504.4994,39.13988,98336.086,40.99
Thu Nov 12 00:17:47 IST 2020,1605120467,450007,-0.14818017,1.9469956,-9.948396,1.1156154747092395,-2.2558017201567013,19.129220346393705,849.04083,-380.06805,504.96927,39.141422,98334.3,40.99
Thu Nov 12 00:17:47 IST 2020,1605120467,500009,0.07399726,1.5696238,-9.856222,1.4127252126192185,-1.500038404637141,19.63689828978997,852.3924,-375.3432,506.33966,39.144474,98333.55,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,550220,0.5343975,1.2553875,-9.740057,0.6399665650608877,-1.3459173109635452,20.029463564118434,853.8514,-371.96896,507.1258,39.130524,98334.11,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,600009,0.4008775,1.1451598,-9.240528,-0.21476326972901266,-0.8835932655849894,20.846793749470546,857.0564,-369.2351,508.84927,39.13641,98333.89,40.99
Thu Nov 12 00:17:47 IST 2020,1605120467,650007,0.5752075,1.5993918,-9.334038,-0.8864004733338646,-0.39819361582302265,21.0045401557736,858.96466,-363.36255,509.59088,39.14348,98334.375,40.99
Thu Nov 12 00:17:47 IST 2020,1605120467,700086,0.44075456,1.7581017,-9.069003,-1.7193419667259289,0.002530651492106655,21.14514126944011,861.3803,-359.2219,509.8483,39.141018,98334.266,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,750007,0.7973364,1.4875869,-8.8265295,-2.2445089889469654,0.3518944955151742,21.211218644418558,864.44226,-358.02155,508.8715,39.146244,98334.56,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,800023,1.0451607,1.4534204,-9.265018,-2.8889329354602036,0.2405461903446876,21.170157368512218,868.0818,-356.49094,507.37726,39.144413,98334.29,40.99
Thu Nov 12 00:17:47 IST 2020,1605120467,850007,1.2000012,1.9962031,-9.662128,-3.3011718866739725,-0.4080803146466161,21.20610905579146,870.1998,-354.76764,507.5277,39.14978,98333.29,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,900009,0.76391083,2.508555,-9.818986,-3.239278837363059,-1.05281947439005,21.372445107994725,872.76794,-351.57562,507.95465,39.146885,98332.12,40.995003
Thu Nov 12 00:17:47 IST 2020,1605120467,950179,0.90845245,2.2840202,-9.881879,-3.0820296688315785,-1.358045601981746,21.57479598878156,873.5755,-350.41992,508.53104,39.140614,98331.664,40.99
Thu Nov 12 00:17:48 IST 2020,1605120468,16,0.9964924,2.1886241,-10.149792,-2.9976370657027536,-1.563981421390948,21.658778780560183,877.0781,-349.46783,510.34406,39.139877,98333.93,40.995003
Thu Nov 12 00:17:48 IST 2020,1605120468,50007,0.71074796,2.678267,-9.752046,-2.4009694983022816,-1.3691489092785003,21.987895543830753,879.1547,-343.1176,511.8773,39.136642,98331.5,40.99
Thu Nov 12 00:17:48 IST 2020,1605120468,100043,0.74560976,2.609625,-9.446854,-1.2769041688978469,-0.6630390199681815,22.396091933747762,882.57574,-340.34235,512.7594,39.132893,98332.32,40.99
Thu Nov 12 00:17:48 IST 2020,1605120468,150007,0.60600543,2.9873502,-9.824346,-0.2827546154948769,-0.2391775722169986,22.457234572941864,887.3429,-338.10254,511.4723,39.139885,98333.45,40.99
Thu Nov 12 00:17:48 IST 2020,1605120468,200280,1.0248389,2.6661484,-9.780236,0.39475180760926243,-0.5264723093169215,22.660212009748562,891.98987,-334.29016,511.33,39.133804,98329.34,40.995003
Thu Nov 12 00:17:48 IST 2020,1605120468,250007,0.7323114,2.5980577,-10.186131,0.42386852458607294,-1.103690799219296,22.875460716200084,893.91187,-331.70648,511.10938,39.132706,98332.39,40.995003
Thu Nov 12 00:17:48 IST 2020,1605120468,300009,1.0927227,2.3432364,-10.036474,0.4827572392995658,-1.6133313595280687,23.08720022323804,898.2672,-333.3072,510.5209,39.144585,98329.44,40.99
Thu Nov 12 00:17:48 IST 2020,1605120468,350138,1.0293481,1.9941484,-9.989369,0.3076103189579749,-2.167511203959541,23.2836595346288,902.63727,-324.80157,510.79156,39.13911,98331.76,40.99
Thu Nov 12 00:17:48 IST 2020,1605120468,400009,0.8228717,1.8029774,-9.389804,-0.021783453543711275,-2.1613209276237675,23.46803214326431,906.62683,-321.16754,512.0944,39.138756,98331.625,40.99
